Plant Id,Combined Heat And Power Plant,Plant Name,Operator Name,Operator Id,Plant State,Census Region,NERC Region,NAICS Code,Sector Number,Sector Name,Generator Id,"Reported
Prime Mover","Net Generation
January","Net Generation
February","Net Generation
March","Net Generation
April","Net Generation
May","Net Generation
June","Net Generation
July","Net Generation
August","Net Generation
September","Net Generation
October","Net Generation
November","Net Generation
December","Net Generation
Year To Date",BA_CODE,YEAR
55079,N,Millennium Power,Millennium Power Partners LP,12713,MA,NEW,NPCC,22,2,NAICS-22 Non-Cogen,ST01,CA,57604.0,55100.0,20259.0,70625.0,83098.0,72661.0,82848.0,82911.0,79709.0,56047.0,39442.0,42312.0,742616.0,,2015
55084,Y,Crockett Cogen Project,Crockett Cogeneration,4464,CA,PACC,WECC,22,3,NAICS-22 Cogen,GE1,CS,85225.0,126422.0,130985.0,146950.0,153502.0,157873.0,164266.0,161229.0,79628.0,157944.0,153439.0,154016.0,1671479.0,,2015
55086,Y,Gregory Power Facility,Gregory Power Partners LP,7667,TX,WSC,TRE,22,3,NAICS-22 Cogen,GT1A,CT,91057.0,81096.0,24623.0,58894.0,81898.0,100004.0,103774.0,102531.0,100807.0,94441.0,107035.0,112237.0,1058397.0,,2015
55086,Y,Gregory Power Facility,Gregory Power Partners LP,7667,TX,WSC,TRE,22,3,NAICS-22 Cogen,STG,CA,32436.0,29852.0,5975.0,732.0,17558.0,36160.0,56946.0,61190.0,56551.0,35031.0,59171.0,41121.0,432723.0,,2015
55086,Y,Gregory Power Facility,Gregory Power Partners LP,7667,TX,WSC,TRE,22,3,NAICS-22 Cogen,GT1B,CT,95140.0,84228.0,111710.0,85559.0,97028.0,104090.0,107564.0,104284.0,101491.0,81563.0,111485.0,87760.0,1171902.0,,2015
55087,N,Zeeland Generating Station,Consumers Energy Co,4254,MI,ENC,RFC,22,1,Electric Utility,2C,CA,106183.0,77871.0,84734.0,78873.0,43834.0,88746.0,88742.0,79195.0,90043.0,124585.0,137131.0,127765.0,1127702.0,,2015
55087,N,Zeeland Generating Station,Consumers Energy Co,4254,MI,ENC,RFC,22,1,Electric Utility,2B,CT,111762.0,80471.0,86376.0,79693.0,42396.0,82942.0,84115.0,71493.0,81454.0,114821.0,121301.0,112525.0,1069349.0,,2015
55087,N,Zeeland Generating Station,Consumers Energy Co,4254,MI,ENC,RFC,22,1,Electric Utility,2A,CT,110521.0,84266.0,89529.0,74621.0,41931.0,82136.0,82848.0,70341.0,80534.0,113521.0,120195.0,111229.0,1061672.0,,2015
55088,Y,Dearborn Industrial Generation,Dearborn Industrial Gen Inc,4945,MI,ENC,RFC,22,3,NAICS-22 Cogen,ST1,ST,139370.0,116699.0,136138.0,101304.0,141316.0,120263.0,130048.0,127953.0,115325.0,260.0,0.0,46215.0,1174891.0,,2015
55089,Y,Taft Cogeneration Facility,Occidental Chemical Corporation,13914,LA,WSC,SERC,325,7,Industrial NAICS Cogen,CT3,CT,108974.0,110862.0,28562.0,0.0,5536.0,105758.0,109092.0,105753.0,103568.0,116239.0,115393.0,118639.0,1028376.0,,2015
55089,Y,Taft Cogeneration Facility,Occidental Chemical Corporation,13914,LA,WSC,SERC,325,7,Industrial NAICS Cogen,CT2,CT,115721.0,106236.0,54126.0,101540.0,99256.0,83889.0,103856.0,101497.0,99848.0,111734.0,110341.0,113139.0,1201183.0,,2015
55089,Y,Taft Cogeneration Facility,Occidental Chemical Corporation,13914,LA,WSC,SERC,325,7,Industrial NAICS Cogen,ST1,CA,173408.0,159134.0,34530.0,0.0,8921.0,162931.0,183092.0,175975.0,174385.0,182502.0,186855.0,188439.0,1630172.0,,2015
55089,Y,Taft Cogeneration Facility,Occidental Chemical Corporation,13914,LA,WSC,SERC,325,7,Industrial NAICS Cogen,CT1,CT,117411.0,103425.0,27104.0,0.0,5144.0,101348.0,104490.0,102899.0,100645.0,99642.0,110865.0,114302.0,987275.0,,2015
55090,Y,Plummer Cogen,Stimson Lumber Company,54900,ID,MTN,WECC,22,3,NAICS-22 Cogen,GEN1,ST,2114.0,1643.0,2067.0,2133.0,2838.0,1131.0,2978.0,3226.0,2688.0,3343.0,2705.0,2546.0,29412.0,,2015
55091,N,Midlothian Energy Facility,Midlothian Energy LLC,12501,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,STK5,CS,0.0,77383.0,140272.0,123804.0,68818.0,127161.0,129468.0,135057.0,130543.0,131966.0,40988.0,83348.0,1188808.0,,2015
55091,N,Midlothian Energy Facility,Midlothian Energy LLC,12501,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,STK4,CS,0.0,54423.0,124449.0,124377.0,56990.0,94880.0,117072.0,123399.0,119988.0,85713.0,114185.0,19562.0,1035038.0,,2015
55091,N,Midlothian Energy Facility,Midlothian Energy LLC,12501,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,STK1,CS,0.0,90823.0,-380.0,-348.0,56704.0,100294.0,122019.0,124180.0,119920.0,61525.0,80389.0,87601.0,842727.0,,2015
55091,N,Midlothian Energy Facility,Midlothian Energy LLC,12501,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,STK6,CS,0.0,111501.0,151785.0,47172.0,122090.0,107253.0,101923.0,134301.0,129082.0,103025.0,57342.0,100688.0,1166162.0,,2015
55091,N,Midlothian Energy Facility,Midlothian Energy LLC,12501,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,STK3,CS,0.0,63901.0,120950.0,44838.0,18512.0,104976.0,75604.0,119762.0,116878.0,21778.0,90976.0,3876.0,782051.0,,2015
55091,N,Midlothian Energy Facility,Midlothian Energy LLC,12501,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,STK2,CS,0.0,30488.0,63496.0,17678.0,104269.0,93180.0,123806.0,126100.0,100677.0,-210.0,-217.0,-256.0,659011.0,,2015
55096,Y,Portside Energy,Portside Energy Corp,15343,IN,ENC,RFC,22,3,NAICS-22 Cogen,GT,CT,22344.0,21530.0,22013.0,18747.0,21801.0,19663.0,19954.0,19207.0,17909.0,20376.0,20796.0,22003.0,246343.0,,2015
